id,category,subcategory,name,brand,specification,unit,price_range_inr,description,image_url
MAT01520,Plumbing,"Taps, Faucets & Fittings",Bib Cock,Marc Faucets,Brushed Nickel Finish,piece,Rs.1120 - Rs.2080,"Marc Faucets Bib Cock, Brushed Nickel Finish, brass/stainless steel construction for water outlets.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Marc+Faucets+Bib+Cock
MAT01521,Plumbing,"Taps, Faucets & Fittings",Wall Mixer,Jaquar,Chrome Finish,piece,Rs.1120 - Rs.2080,"Jaquar Wall Mixer, Chrome Finish, brass/stainless steel construction for water outlets.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Jaquar+Wall+Mixer
MAT01522,Plumbing,"Taps, Faucets & Fittings",Wall Mixer,Cera,Chrome Finish,piece,Rs.1120 - Rs.2080,"Cera Wall Mixer, Chrome Finish, brass/stainless steel construction for water outlets.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Cera+Wall+Mixer
MAT01523,Plumbing,"Taps, Faucets & Fittings",Wall Mixer,Hindware,Chrome Finish,piece,Rs.1120 - Rs.2080,"Hindware Wall Mixer, Chrome Finish, brass/stainless steel construction for water outlets.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Hindware+Wall+Mixer
MAT01524,Plumbing,"Taps, Faucets & Fittings",Wall Mixer,Kohler,Chrome Finish,piece,Rs.1120 - Rs.2080,"Kohler Wall Mixer, Chrome Finish, brass/stainless steel construction for water outlets.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Kohler+Wall+Mixer
MAT01525,Plumbing,"Taps, Faucets & Fittings",Wall Mixer,Grohe,Chrome Finish,piece,Rs.1120 - Rs.2080,"Grohe Wall Mixer, Chrome Finish, brass/stainless steel construction for water outlets.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Grohe+Wall+Mixer
MAT01526,Plumbing,"Taps, Faucets & Fittings",Wall Mixer,Roca,Chrome Finish,piece,Rs.1120 - Rs.2080,"Roca Wall Mixer, Chrome Finish, brass/stainless steel construction for water outlets.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Roca+Wall+Mixer
MAT01527,Plumbing,"Taps, Faucets & Fittings",Wall Mixer,Parryware,Chrome Finish,piece,Rs.1120 - Rs.2080,"Parryware Wall Mixer, Chrome Finish, brass/stainless steel construction for water outlets.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Parryware+Wall+Mixer
MAT01528,Plumbing,"Taps, Faucets & Fittings",Wall Mixer,Marc Faucets,Chrome Finish,piece,Rs.1120 - Rs.2080,"Marc Faucets Wall Mixer, Chrome Finish, brass/stainless steel construction for water outlets.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Marc+Faucets+Wall+Mixer
MAT01529,Plumbing,"Taps, Faucets & Fittings",Wall Mixer,Jaquar,Matte Black Finish,piece,Rs.1120 - Rs.2080,"Jaquar Wall Mixer, Matte Black Finish, brass/stainless steel construction for water outlets.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Jaquar+Wall+Mixer
MAT01530,Plumbing,"Taps, Faucets & Fittings",Wall Mixer,Cera,Matte Black Finish,piece,Rs.1120 - Rs.2080,"Cera Wall Mixer, Matte Black Finish, brass/stainless steel construction for water outlets.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Cera+Wall+Mixer
MAT01531,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (10L),Racold,10L,piece,Rs.4550 - Rs.8450,"Racold Electric Storage Water Heater, capacity 10L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Racold+Electric+Storage+Water+Heater+%2810L%29
MAT01532,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (10L),Bajaj,10L,piece,Rs.4550 - Rs.8450,"Bajaj Electric Storage Water Heater, capacity 10L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Bajaj+Electric+Storage+Water+Heater+%2810L%29
MAT01533,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (10L),V-Guard,10L,piece,Rs.4550 - Rs.8450,"V-Guard Electric Storage Water Heater, capacity 10L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=V-Guard+Electric+Storage+Water+Heater+%2810L%29
MAT01534,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (10L),AO Smith,10L,piece,Rs.4550 - Rs.8450,"AO Smith Electric Storage Water Heater, capacity 10L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=AO+Smith+Electric+Storage+Water+Heater+%2810L%29
MAT01535,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (10L),Havells,10L,piece,Rs.4550 - Rs.8450,"Havells Electric Storage Water Heater, capacity 10L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Havells+Electric+Storage+Water+Heater+%2810L%29
MAT01536,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (10L),Crompton,10L,piece,Rs.4550 - Rs.8450,"Crompton Electric Storage Water Heater, capacity 10L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Crompton+Electric+Storage+Water+Heater+%2810L%29
MAT01537,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (10L),Sintex Tanks,10L,piece,Rs.4550 - Rs.8450,"Sintex Tanks Electric Storage Water Heater, capacity 10L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Sintex+Tanks+Electric+Storage+Water+Heater+%281
MAT01538,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (10L),Kirloskar Pumps,10L,piece,Rs.4550 - Rs.8450,"Kirloskar Pumps Electric Storage Water Heater, capacity 10L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Kirloskar+Pumps+Electric+Storage+Water+Heater
MAT01539,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (15L),Racold,15L,piece,Rs.4550 - Rs.8450,"Racold Electric Storage Water Heater, capacity 15L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Racold+Electric+Storage+Water+Heater+%2815L%29
MAT01540,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (15L),Bajaj,15L,piece,Rs.4550 - Rs.8450,"Bajaj Electric Storage Water Heater, capacity 15L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Bajaj+Electric+Storage+Water+Heater+%2815L%29
MAT01541,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (15L),V-Guard,15L,piece,Rs.4550 - Rs.8450,"V-Guard Electric Storage Water Heater, capacity 15L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=V-Guard+Electric+Storage+Water+Heater+%2815L%29
MAT01542,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (15L),AO Smith,15L,piece,Rs.4550 - Rs.8450,"AO Smith Electric Storage Water Heater, capacity 15L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=AO+Smith+Electric+Storage+Water+Heater+%2815L%29
MAT01543,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (15L),Havells,15L,piece,Rs.4550 - Rs.8450,"Havells Electric Storage Water Heater, capacity 15L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Havells+Electric+Storage+Water+Heater+%2815L%29
MAT01544,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (15L),Crompton,15L,piece,Rs.4550 - Rs.8450,"Crompton Electric Storage Water Heater, capacity 15L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Crompton+Electric+Storage+Water+Heater+%2815L%29
MAT01545,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (15L),Sintex Tanks,15L,piece,Rs.4550 - Rs.8450,"Sintex Tanks Electric Storage Water Heater, capacity 15L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Sintex+Tanks+Electric+Storage+Water+Heater+%281
MAT01546,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (15L),Kirloskar Pumps,15L,piece,Rs.4550 - Rs.8450,"Kirloskar Pumps Electric Storage Water Heater, capacity 15L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Kirloskar+Pumps+Electric+Storage+Water+Heater
MAT01547,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (25L),Racold,25L,piece,Rs.4550 - Rs.8450,"Racold Electric Storage Water Heater, capacity 25L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Racold+Electric+Storage+Water+Heater+%2825L%29
MAT01548,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (25L),Bajaj,25L,piece,Rs.4550 - Rs.8450,"Bajaj Electric Storage Water Heater, capacity 25L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Bajaj+Electric+Storage+Water+Heater+%2825L%29
MAT01549,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (25L),V-Guard,25L,piece,Rs.4550 - Rs.8450,"V-Guard Electric Storage Water Heater, capacity 25L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=V-Guard+Electric+Storage+Water+Heater+%2825L%29
MAT01550,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (25L),AO Smith,25L,piece,Rs.4550 - Rs.8450,"AO Smith Electric Storage Water Heater, capacity 25L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=AO+Smith+Electric+Storage+Water+Heater+%2825L%29
MAT01551,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (25L),Havells,25L,piece,Rs.4550 - Rs.8450,"Havells Electric Storage Water Heater, capacity 25L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Havells+Electric+Storage+Water+Heater+%2825L%29
MAT01552,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (25L),Crompton,25L,piece,Rs.4550 - Rs.8450,"Crompton Electric Storage Water Heater, capacity 25L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Crompton+Electric+Storage+Water+Heater+%2825L%29
MAT01553,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (25L),Sintex Tanks,25L,piece,Rs.4550 - Rs.8450,"Sintex Tanks Electric Storage Water Heater, capacity 25L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Sintex+Tanks+Electric+Storage+Water+Heater+%282
MAT01554,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (25L),Kirloskar Pumps,25L,piece,Rs.4550 - Rs.8450,"Kirloskar Pumps Electric Storage Water Heater, capacity 25L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Kirloskar+Pumps+Electric+Storage+Water+Heater
MAT01555,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (35L),Racold,35L,piece,Rs.4550 - Rs.8450,"Racold Electric Storage Water Heater, capacity 35L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Racold+Electric+Storage+Water+Heater+%2835L%29
MAT01556,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (35L),Bajaj,35L,piece,Rs.4550 - Rs.8450,"Bajaj Electric Storage Water Heater, capacity 35L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Bajaj+Electric+Storage+Water+Heater+%2835L%29
MAT01557,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (35L),V-Guard,35L,piece,Rs.4550 - Rs.8450,"V-Guard Electric Storage Water Heater, capacity 35L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=V-Guard+Electric+Storage+Water+Heater+%2835L%29
MAT01558,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (35L),AO Smith,35L,piece,Rs.4550 - Rs.8450,"AO Smith Electric Storage Water Heater, capacity 35L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=AO+Smith+Electric+Storage+Water+Heater+%2835L%29
MAT01559,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (35L),Havells,35L,piece,Rs.4550 - Rs.8450,"Havells Electric Storage Water Heater, capacity 35L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Havells+Electric+Storage+Water+Heater+%2835L%29
MAT01560,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (35L),Crompton,35L,piece,Rs.4550 - Rs.8450,"Crompton Electric Storage Water Heater, capacity 35L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Crompton+Electric+Storage+Water+Heater+%2835L%29
MAT01561,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (35L),Sintex Tanks,35L,piece,Rs.4550 - Rs.8450,"Sintex Tanks Electric Storage Water Heater, capacity 35L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Sintex+Tanks+Electric+Storage+Water+Heater+%283
MAT01562,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (35L),Kirloskar Pumps,35L,piece,Rs.4550 - Rs.8450,"Kirloskar Pumps Electric Storage Water Heater, capacity 35L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Kirloskar+Pumps+Electric+Storage+Water+Heater
MAT01563,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (100L),Racold,100L,piece,Rs.4550 - Rs.8450,"Racold Electric Storage Water Heater, capacity 100L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Racold+Electric+Storage+Water+Heater+%28100L%29
MAT01564,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (100L),Bajaj,100L,piece,Rs.4550 - Rs.8450,"Bajaj Electric Storage Water Heater, capacity 100L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Bajaj+Electric+Storage+Water+Heater+%28100L%29
MAT01565,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (100L),V-Guard,100L,piece,Rs.4550 - Rs.8450,"V-Guard Electric Storage Water Heater, capacity 100L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=V-Guard+Electric+Storage+Water+Heater+%28100L%29
MAT01566,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (100L),AO Smith,100L,piece,Rs.4550 - Rs.8450,"AO Smith Electric Storage Water Heater, capacity 100L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=AO+Smith+Electric+Storage+Water+Heater+%28100L%29
MAT01567,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (100L),Havells,100L,piece,Rs.4550 - Rs.8450,"Havells Electric Storage Water Heater, capacity 100L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Havells+Electric+Storage+Water+Heater+%28100L%29
MAT01568,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (100L),Crompton,100L,piece,Rs.4550 - Rs.8450,"Crompton Electric Storage Water Heater, capacity 100L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Crompton+Electric+Storage+Water+Heater+%28100L%29
MAT01569,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (100L),Sintex Tanks,100L,piece,Rs.4550 - Rs.8450,"Sintex Tanks Electric Storage Water Heater, capacity 100L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Sintex+Tanks+Electric+Storage+Water+Heater+%281
MAT01570,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (100L),Kirloskar Pumps,100L,piece,Rs.4550 - Rs.8450,"Kirloskar Pumps Electric Storage Water Heater, capacity 100L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Kirloskar+Pumps+Electric+Storage+Water+Heater
MAT01571,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (500L),Racold,500L,piece,Rs.4550 - Rs.8450,"Racold Electric Storage Water Heater, capacity 500L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Racold+Electric+Storage+Water+Heater+%28500L%29
MAT01572,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (500L),Bajaj,500L,piece,Rs.4550 - Rs.8450,"Bajaj Electric Storage Water Heater, capacity 500L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Bajaj+Electric+Storage+Water+Heater+%28500L%29
MAT01573,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (500L),V-Guard,500L,piece,Rs.4550 - Rs.8450,"V-Guard Electric Storage Water Heater, capacity 500L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=V-Guard+Electric+Storage+Water+Heater+%28500L%29
MAT01574,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (500L),AO Smith,500L,piece,Rs.4550 - Rs.8450,"AO Smith Electric Storage Water Heater, capacity 500L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=AO+Smith+Electric+Storage+Water+Heater+%28500L%29
MAT01575,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (500L),Havells,500L,piece,Rs.4550 - Rs.8450,"Havells Electric Storage Water Heater, capacity 500L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Havells+Electric+Storage+Water+Heater+%28500L%29
MAT01576,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (500L),Crompton,500L,piece,Rs.4550 - Rs.8450,"Crompton Electric Storage Water Heater, capacity 500L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Crompton+Electric+Storage+Water+Heater+%28500L%29
MAT01577,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (500L),Sintex Tanks,500L,piece,Rs.4550 - Rs.8450,"Sintex Tanks Electric Storage Water Heater, capacity 500L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Sintex+Tanks+Electric+Storage+Water+Heater+%285
MAT01578,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (500L),Kirloskar Pumps,500L,piece,Rs.4550 - Rs.8450,"Kirloskar Pumps Electric Storage Water Heater, capacity 500L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Kirloskar+Pumps+Electric+Storage+Water+Heater
MAT01579,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (1000L),Racold,1000L,piece,Rs.4550 - Rs.8450,"Racold Electric Storage Water Heater, capacity 1000L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Racold+Electric+Storage+Water+Heater+%281000L%29
MAT01580,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (1000L),Bajaj,1000L,piece,Rs.4550 - Rs.8450,"Bajaj Electric Storage Water Heater, capacity 1000L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Bajaj+Electric+Storage+Water+Heater+%281000L%29
MAT01581,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (1000L),V-Guard,1000L,piece,Rs.4550 - Rs.8450,"V-Guard Electric Storage Water Heater, capacity 1000L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=V-Guard+Electric+Storage+Water+Heater+%281000L%29
MAT01582,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (1000L),AO Smith,1000L,piece,Rs.4550 - Rs.8450,"AO Smith Electric Storage Water Heater, capacity 1000L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=AO+Smith+Electric+Storage+Water+Heater+%281000L
MAT01583,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (1000L),Havells,1000L,piece,Rs.4550 - Rs.8450,"Havells Electric Storage Water Heater, capacity 1000L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Havells+Electric+Storage+Water+Heater+%281000L%29
MAT01584,Plumbing,Water Heaters & Tanks,Electric Storage Water Heater (1000L),Crompton,1000L,piece,Rs.4550 - Rs.8450,"Crompton Electric Storage Water Heater, capacity 1000L, for domestic hot water supply and water storage.",https://placehold.co/400x300/4A90D9/FFFFFF?text=Crompton+Electric+Storage+Water+Heater+%281000L
